inspection_id,batch_id,production_date,inspection_ts,sample_size,defects_found,outcome,defect_type
If8f2af4949ee,Bf8f2af4949ee,2021-08-12,2021-08-12 11:26:19.686575721,5,1,PASS,
I8c7f0ca32223,B8c7f0ca32223,2021-08-12,2021-08-12 02:28:14.117647058,5,0,PASS,
I7245b85757fc,B7245b85757fc,2021-08-12,2021-08-12 02:49:16.869516085,5,0,PASS,
I053aed2d72b7,B053aed2d72b7,2021-08-12,2021-08-12 17:05:48.050753242,5,0,PASS,
I9c1684a2e723,B9c1684a2e723,2021-08-13,2021-08-13 08:51:20.784313725,5,0,PASS,
Ibb7ddbf5dcb8,Bbb7ddbf5dcb8,2021-08-13,2021-08-13 09:45:21.724394101,5,0,PASS,
Ife2836bf69bb,Bfe2836bf69bb,2021-08-13,2021-08-13 02:42:54.974393319,5,0,PASS,
Ie707ec409525,Be707ec409525,2021-08-13,2021-08-13 11:19:39.279144408,5,0,PASS,
Ifdd88e62c53e,Bfdd88e62c53e,2021-08-13,2021-08-13 02:47:43.863885372,5,0,PASS,
Ie6579354b44b,Be6579354b44b,2021-08-14,2021-08-14 18:47:50.588235293,18,4,PASS,
I698c30c44206,B698c30c44206,2021-08-14,2021-08-14 04:13:03.616084440,5,1,PASS,
I6fee1e063d86,B6fee1e063d86,2021-08-14,2021-08-15 08:18:59.838758470,5,0,PASS,
Ifdde9de3c96f,Bfdde9de3c96f,2021-08-14,2021-08-14 04:24:33.813804931,5,0,FAIL,colour
I8761c128f1d0,B8761c128f1d0,2021-08-14,2021-08-14 04:42:23.095738283,5,0,PASS,
Ieaadf8747cfc,Beaadf8747cfc,2021-08-16,2021-08-16 02:24:36.474019623,5,1,PASS,
I6f44efb376b7,B6f44efb376b7,2021-08-16,2021-08-16 14:09:20.485869128,5,0,PASS,
I4093bca62f51,B4093bca62f51,2021-08-16,2021-08-16 14:51:10.289790697,5,0,PASS,
I1740ce47a405,B1740ce47a405,2021-08-16,2021-08-16 15:11:02.490809035,5,0,PASS,
I9ee82079ef3b,B9ee82079ef3b,2021-08-16,2021-08-16 02:36:02.422617623,5,0,PASS,
I23c9726ff191,B23c9726ff191,2021-08-17,2021-08-17 08:00:51.901540800,5,1,PASS,
Iabd9eed1a115,Babd9eed1a115,2021-08-17,2021-08-17 09:34:08.817272610,5,0,PASS,
I97801c653ef2,B97801c653ef2,2021-08-17,2021-08-17 02:29:42.357210742,5,0,PASS,
I094e1d1a0495,B094e1d1a0495,2021-08-17,2021-08-17 10:46:22.017220290,5,1,PASS,
I3c4562f39150,B3c4562f39150,2021-08-17,2021-08-17 11:24:00.840749702,5,0,PASS,
Ie7eb9d534589,Be7eb9d534589,2021-08-17,2021-08-17 02:14:07.058823529,5,0,PASS,
I9756868258ef,B9756868258ef,2021-08-18,2021-08-18 09:18:25.882352940,5,0,PASS,
I3cd226d9e8e9,B3cd226d9e8e9,2021-08-18,2021-08-18 15:01:14.813419785,5,1,PASS,
I9aeb16073421,B9aeb16073421,2021-08-18,2021-08-18 02:38:11.834592126,5,0,PASS,
I27e4d3911bc5,B27e4d3911bc5,2021-08-19,2021-08-19 08:08:37.647058823,6,2,PASS,
Ia50129d3a3db,Ba50129d3a3db,2021-08-19,2021-08-19 02:37:34.254682207,5,1,FAIL,underweight
I5a211bb8db5b,B5a211bb8db5b,2021-08-19,2021-08-19 13:34:19.011448634,5,0,PASS,
I36df1cfe7cf2,B36df1cfe7cf2,2021-08-19,2021-08-19 02:39:58.045753781,5,0,PASS,
I73e84d442fd9,B73e84d442fd9,2021-08-20,2021-08-20 06:05:29.411764705,30,2,PASS,
Icb676bfc364d,Bcb676bfc364d,2021-08-20,2021-08-20 06:48:37.647058822,5,1,PASS,
Ia62e56c52585,Ba62e56c52585,2021-08-20,2021-08-20 08:30:24.551558272,5,0,PASS,
I112d8ca81d4c,B112d8ca81d4c,2021-08-20,2021-08-20 09:07:38.330035180,5,0,PASS,
I7677af809da1,B7677af809da1,2021-08-20,2021-08-20 02:33:10.854380517,5,0,PASS,
I20de515e4c10,B20de515e4c10,2021-08-21,2021-08-21 13:41:57.647058823,50,1,PASS,
If2f4c9d1b91e,Bf2f4c9d1b91e,2021-08-21,2021-08-21 03:48:21.978131888,23,1,PASS,
Icce41949384f,Bcce41949384f,2021-08-21,2021-08-21 18:30:59.447639291,5,0,PASS,
I88791f2d4b28,B88791f2d4b28,2021-08-21,2021-08-21 20:49:01.800580468,5,1,PASS,
I25b5d4c947a2,B25b5d4c947a2,2021-08-21,2021-08-22 00:33:30.083975597,5,0,PASS,
I22ad56efc0c0,B22ad56efc0c0,2021-08-21,2021-08-21 04:13:19.237863734,5,1,PASS,
I13b4a294f38b,B13b4a294f38b,2021-08-21,2021-08-21 04:25:18.193221598,5,0,PASS,
Iefda68bf4215,Befda68bf4215,2021-08-23,2021-08-23 02:25:49.023420496,5,1,PASS,
I6dcb78c70f1b,B6dcb78c70f1b,2021-08-23,2021-08-23 11:10:03.346512040,5,0,PASS,
Ib76b669448d2,Bb76b669448d2,2021-08-23,2021-08-23 02:28:12.814492069,5,0,PASS,
I6756820aa49a,B6756820aa49a,2021-08-23,2021-08-23 02:30:36.605563642,5,0,PASS,
Iad55bcc82b48,Bad55bcc82b48,2021-08-23,2021-08-23 02:33:44.840857759,5,1,FAIL,underproofed
I1bbe61c2e962,B1bbe61c2e962,2021-08-23,2021-08-23 02:35:43.795473269,5,1,PASS,
I576dcf5ef2ae,B576dcf5ef2ae,2021-08-24,2021-08-24 05:46:40.000000000,32,0,PASS,
I37d2aa6a0688,B37d2aa6a0688,2021-08-24,2021-08-24 07:29:24.705882352,5,0,PASS,
I38bf63515867,B38bf63515867,2021-08-24,2021-08-24 02:26:33.729246931,5,1,FAIL,underweight
I8bb5d80e5a2b,B8bb5d80e5a2b,2021-08-24,2021-08-24 02:29:55.036747134,5,2,PASS,
I7ef2ba0e9be1,B7ef2ba0e9be1,2021-08-24,2021-08-24 11:20:48.877847192,5,0,PASS,
Ifb5d781256f6,Bfb5d781256f6,2021-08-24,2021-08-24 13:31:45.218578584,5,0,PASS,
Ifd2fe2845099,Bfd2fe2845099,2021-08-24,2021-08-24 02:31:21.311390077,5,1,PASS,
Ic65295668b14,Bc65295668b14,2021-08-24,2021-08-24 02:32:47.586033021,5,0,PASS,
I1e0760e5331c,B1e0760e5331c,2021-08-25,2021-08-25 06:34:30.588235293,5,1,PASS,
I56b2ee39b212,B56b2ee39b212,2021-08-25,2021-08-25 09:15:29.982296154,5,0,PASS,
I2871cb558a02,B2871cb558a02,2021-08-25,2021-08-25 02:21:22.355399225,5,2,PASS,
Iaa412cd3f2c8,Baa412cd3f2c8,2021-08-26,2021-08-26 08:24:31.867332070,5,0,PASS,
I52f7879ca1f2,B52f7879ca1f2,2021-08-26,2021-08-26 11:38:37.311872450,5,0,PASS,
Ia9d0698f67bc,Ba9d0698f67bc,2021-08-26,2021-08-26 12:22:42.867539350,5,0,PASS,
Iaa9d2e09884f,Baa9d2e09884f,2021-08-26,2021-08-26 02:33:49.416539599,5,1,PASS,
I3d04f319586e,B3d04f319586e,2021-08-26,2021-08-26 02:38:17.391045370,5,1,PASS,
I3b3eb7fe3191,B3b3eb7fe3191,2021-08-27,2021-08-27 06:41:18.425950166,5,0,PASS,
Ia8654896228c,Ba8654896228c,2021-08-27,2021-08-27 02:21:11.898993501,5,1,FAIL,colour
Ie57d62879088,Be57d62879088,2021-08-27,2021-08-27 08:18:18.947074804,5,0,PASS,
Idc9cd58fd245,Bdc9cd58fd245,2021-08-27,2021-08-27 09:06:16.748374493,5,0,FAIL,colour
I3008d6998968,B3008d6998968,2021-08-27,2021-08-27 02:24:05.755380171,5,0,PASS,
Ib891a1c72707,Bb891a1c72707,2021-08-27,2021-08-27 10:27:42.392811437,5,0,PASS,
Ic4fc5a863bdc,Bc4fc5a863bdc,2021-08-28,2021-08-28 12:47:03.529411764,14,0,PASS,
Ib655adf80b9b,Bb655adf80b9b,2021-08-28,2021-08-28 03:01:20.401116598,10,0,PASS,
I287a70956bda,B287a70956bda,2021-08-28,2021-08-28 14:21:10.588235293,10,1,PASS,
I7a8098531d1a,B7a8098531d1a,2021-08-28,2021-08-28 22:25:20.637238157,5,0,PASS,
Ie69c7364ca4f,Be69c7364ca4f,2021-08-28,2021-08-28 03:28:52.758417148,5,0,FAIL,colour
Ie4313def6b71,Be4313def6b71,2021-08-28,2021-08-29 02:26:57.025735694,5,1,PASS,
Ic51eeb564ac9,Bc51eeb564ac9,2021-08-28,2021-08-29 03:14:38.308179705,5,0,PASS,
Ie8c84243c092,Be8c84243c092,2021-08-28,2021-08-28 02:21:10.588235294,5,0,PASS,
Ib5c070ed6196,Bb5c070ed6196,2021-08-30,2021-08-30 04:42:21.176470588,22,0,PASS,
Ia7147ee2e004,Ba7147ee2e004,2021-08-30,2021-08-30 02:18:02.355228768,5,0,PASS,
I69d73de07939,B69d73de07939,2021-08-30,2021-08-30 06:11:11.368482231,5,1,PASS,
I29612330f118,B29612330f118,2021-08-31,2021-08-31 03:58:25.882352941,15,1,PASS,
I9cb6d83ffd82,B9cb6d83ffd82,2021-08-31,2021-08-31 02:30:35.294117647,5,0,PASS,
I2906deabd95a,B2906deabd95a,2021-08-31,2021-08-31 07:23:27.213581492,5,0,PASS,
Ic054b310afe4,Bc054b310afe4,2021-08-31,2021-08-31 07:39:31.973061593,5,1,PASS,
Ia1219d99db46,Ba1219d99db46,2021-08-31,2021-08-31 08:24:29.905386142,5,0,PASS,
Ide648ef2a3b0,Bde648ef2a3b0,2021-09-01,2021-09-01 04:11:45.882352941,17,0,PASS,
Id50231c26ea0,Bd50231c26ea0,2021-09-01,2021-09-01 02:14:01.177886715,5,0,PASS,
Ie1a171e9a234,Be1a171e9a234,2021-09-01,2021-09-01 07:41:45.057737326,5,0,PASS,
Ie22cebea3aae,Be22cebea3aae,2021-09-02,2021-09-02 04:01:34.117647058,16,1,PASS,
I8c974323bea7,B8c974323bea7,2021-09-02,2021-09-02 04:36:04.705882352,5,0,PASS,
I3ad0eb218b3f,B3ad0eb218b3f,2021-09-02,2021-09-02 04:58:49.411764704,5,0,PASS,
I3988427de46f,B3988427de46f,2021-09-02,2021-09-02 02:12:42.746496011,5,0,PASS,
Ib3cbd49c8729,Bb3cbd49c8729,2021-09-02,2021-09-02 05:27:06.438045362,5,0,PASS,
I8124d41c3eb3,B8124d41c3eb3,2021-09-02,2021-09-02 02:14:52.158460427,5,0,PASS,
Ia64fdd0a696e,Ba64fdd0a696e,2021-09-02,2021-09-02 06:51:54.102084997,5,0,PASS,
Ibcc79c2f6644,Bbcc79c2f6644,2021-09-02,2021-09-02 02:18:27.845067787,5,1,PASS,
I0b86ca4b0788,B0b86ca4b0788,2021-09-02,2021-09-02 02:19:54.119710730,5,0,PASS,
I505604daf1d3,B505604daf1d3,2021-09-02,2021-09-02 08:00:51.419517666,5,1,PASS,
I2183fee90a4f,B2183fee90a4f,2021-09-02,2021-09-02 02:11:45.882352941,5,0,PASS,
Id4677ae2beff,Bd4677ae2beff,2021-09-03,2021-09-03 04:26:40.000000000,20,2,PASS,
Ie3cb0ce1ede6,Be3cb0ce1ede6,2021-09-03,2021-09-03 02:06:12.549019607,5,0,PASS,
I43c7b6b01050,B43c7b6b01050,2021-09-03,2021-09-03 04:54:54.117647058,5,0,PASS,
Ib57c46cbba86,Bb57c46cbba86,2021-09-03,2021-09-03 05:16:51.764705881,5,0,PASS,
I457643f4a015,B457643f4a015,2021-09-03,2021-09-03 06:08:58.330494037,5,0,PASS,
I65ac1685b590,B65ac1685b590,2021-09-03,2021-09-03 02:19:14.251091352,5,0,FAIL,underweight
I757b1d0a9986,B757b1d0a9986,2021-09-03,2021-09-03 07:42:35.965444392,5,0,PASS,
I2cdcf6fea566,B2cdcf6fea566,2021-09-03,2021-09-03 02:14:07.058823529,5,0,PASS,
I574de63e8b1d,B574de63e8b1d,2021-09-04,2021-09-04 14:51:30.196078430,5,0,PASS,
I2feb76b1ae9c,B2feb76b1ae9c,2021-09-04,2021-09-04 18:29:53.696763545,5,0,PASS,
Ib4d28bed1272,Bb4d28bed1272,2021-09-04,2021-09-04 03:20:34.129771779,5,0,PASS,
Id0e9234c3d31,Bd0e9234c3d31,2021-09-04,2021-09-04 22:57:04.903183726,5,0,PASS,
Ica57eef92afb,Bca57eef92afb,2021-09-06,2021-09-06 02:10:39.216830070,5,0,FAIL,misshapen
Ic63f19efe8b7,Bc63f19efe8b7,2021-09-07,2021-09-07 03:44:18.823529411,13,0,PASS,
I5b9b9d9eecf8,B5b9b9d9eecf8,2021-09-07,2021-09-07 02:10:25.491911772,5,2,PASS,
Ie541d2c4dfe2,Be541d2c4dfe2,2021-09-07,2021-09-07 05:55:49.112334588,5,1,PASS,
Ia69e5c3e8355,Ba69e5c3e8355,2021-09-07,2021-09-07 02:18:52.682420528,5,0,PASS,
Ia42a6f717e1e,Ba42a6f717e1e,2021-09-08,2021-09-08 04:49:22.307047983,5,0,PASS,
Ia274a6888a5a,Ba274a6888a5a,2021-09-08,2021-09-08 05:03:29.365871512,5,0,PASS,
I5426bdc438e6,B5426bdc438e6,2021-09-08,2021-09-08 02:13:35.688721871,5,0,FAIL,colour
Ia14ed9effe32,Ba14ed9effe32,2021-09-08,2021-09-08 02:16:42.617114915,5,0,PASS,
Iee86328b1737,Bee86328b1737,2021-09-09,2021-09-09 04:42:21.176470588,5,0,PASS,
I61bef8bd1f98,B61bef8bd1f98,2021-09-09,2021-09-09 05:12:09.411764705,5,1,PASS,
I3894c2e255c5,B3894c2e255c5,2021-09-09,2021-09-09 05:37:07.969563488,5,1,PASS,
I38dd76331990,B38dd76331990,2021-09-10,2021-09-10 02:13:47.845832983,5,1,PASS,
I2549d06c811b,B2549d06c811b,2021-09-10,2021-09-10 02:17:52.290654658,5,0,PASS,
I83657206381e,B83657206381e,2021-09-10,2021-09-10 06:46:06.535742488,5,0,PASS,
I6e1eb4ca2c43,B6e1eb4ca2c43,2021-09-11,2021-09-11 08:32:09.411764705,49,1,PASS,
Ib0aa6015197f,Bb0aa6015197f,2021-09-11,2021-09-11 12:03:39.607843136,5,0,PASS,
Id5c2006eb568,Bd5c2006eb568,2021-09-11,2021-09-11 12:22:48.345428394,5,0,PASS,
I8845d2f2670e,B8845d2f2670e,2021-09-11,2021-09-11 20:27:12.496719624,5,0,PASS,
Ibd7db2661581,Bbd7db2661581,2021-09-11,2021-09-11 22:14:55.376221376,5,0,PASS,
Ifc1dce681329,Bfc1dce681329,2021-09-13,2021-09-13 05:25:35.686274509,5,0,PASS,
I9b948a90f1c3,B9b948a90f1c3,2021-09-13,2021-09-13 02:14:38.433475559,5,0,PASS,
I3fc94f631a42,B3fc94f631a42,2021-09-14,2021-09-14 03:22:21.176470588,11,1,PASS,
Iad83719b4b7d,Bad83719b4b7d,2021-09-14,2021-09-14 02:10:44.119108575,5,0,PASS,
Ieb9cd3a57ff7,Beb9cd3a57ff7,2021-09-14,2021-09-14 02:13:07.910180149,5,0,PASS,
Ic47a9e397b96,Bc47a9e397b96,2021-09-15,2021-09-15 04:03:05.836459747,5,0,PASS,
Iec25515f8b67,Bec25515f8b67,2021-09-15,2021-09-15 02:12:30.328378929,5,1,FAIL,underweight
I3c4d75a149e8,B3c4d75a149e8,2021-09-15,2021-09-15 04:50:16.724543389,5,0,PASS,
Ia462096bb1bc,Ba462096bb1bc,2021-09-16,2021-09-16 03:54:30.588235294,5,0,PASS,
I510945ddf6b5,B510945ddf6b5,2021-09-16,2021-09-16 04:23:31.764705882,5,1,PASS,
I5b3f3f9d15c1,B5b3f3f9d15c1,2021-09-16,2021-09-16 02:04:14.901960784,5,0,PASS,
If7652c463a6c,Bf7652c463a6c,2021-09-16,2021-09-16 02:09:30.589696811,5,0,PASS,
Ie1845abba30a,Be1845abba30a,2021-09-16,2021-09-16 02:12:24.446083481,5,0,PASS,
I2369a3538a67,B2369a3538a67,2021-09-16,2021-09-16 02:17:05.492123584,5,0,PASS,
I432a2e7e17df,B432a2e7e17df,2021-09-17,2021-09-17 03:54:30.588235293,5,0,PASS,
Ide4578addbc9,Bde4578addbc9,2021-09-17,2021-09-17 02:12:32.289665545,5,0,PASS,
I3ac147a2edfb,B3ac147a2edfb,2021-09-17,2021-09-17 07:02:38.273180971,5,0,PASS,
I6ffae7f785aa,B6ffae7f785aa,2021-09-18,2021-09-18 09:34:07.058823529,7,0,PASS,
I2a8aa8122f97,B2a8aa8122f97,2021-09-18,2021-09-18 02:50:41.836284622,5,0,FAIL,misshapen
Ibce0c26987f0,Bbce0c26987f0,2021-09-18,2021-09-18 15:27:47.264884229,5,0,PASS,
Ibd167e0a7ea1,Bbd167e0a7ea1,2021-09-18,2021-09-18 17:55:57.413983049,5,0,PASS,
I3abf01078c3b,B3abf01078c3b,2021-09-18,2021-09-18 02:04:42.352941176,5,0,PASS,
I7029bded68d5,B7029bded68d5,2021-09-20,2021-09-20 02:05:33.333333333,5,0,PASS,
I2749f7b0f439,B2749f7b0f439,2021-09-20,2021-09-20 02:12:58.433033775,5,1,PASS,
I5c74c9490c16,B5c74c9490c16,2021-09-20,2021-09-20 06:13:47.513511098,5,0,PASS,
I286393712742,B286393712742,2021-09-20,2021-09-20 02:15:58.825323777,5,0,PASS,
I6c9889955327,B6c9889955327,2021-09-21,2021-09-21 04:09:24.705882352,5,0,PASS,
Ia412a80bf1f6,Ba412a80bf1f6,2021-09-21,2021-09-21 02:11:19.740267698,5,0,PASS,
Ic9dc0fbd25b3,Bc9dc0fbd25b3,2021-09-21,2021-09-21 05:15:42.778537960,5,0,PASS,
I4e58f45dfc5c,B4e58f45dfc5c,2021-09-21,2021-09-21 05:33:35.759454464,5,0,PASS,
Iaeb9ea1ea85a,Baeb9ea1ea85a,2021-09-21,2021-09-21 02:13:00.394017799,5,0,FAIL,underproofed
I98c4309b0fe8,B98c4309b0fe8,2021-09-21,2021-09-21 06:58:26.837701803,5,1,FAIL,colour
I8fd713746f7f,B8fd713746f7f,2021-09-23,2021-09-23 03:57:38.823529411,5,0,PASS,
Id2e5356cdb9f,Bd2e5356cdb9f,2021-09-24,2021-09-24 05:07:30.690861482,5,0,FAIL,underweight
I790e0d8dae40,B790e0d8dae40,2021-09-24,2021-09-24 05:36:59.416575002,5,0,PASS,
I1770274a9dd7,B1770274a9dd7,2021-09-24,2021-09-24 02:12:44.708115477,5,0,PASS,
Ia5bf5252a6b7,Ba5bf5252a6b7,2021-09-24,2021-09-24 06:50:42.785650059,5,0,PASS,
Icf998d1c4068,Bcf998d1c4068,2021-09-24,2021-09-24 02:14:10.982758421,5,1,PASS,
I9738d3f59b68,B9738d3f59b68,2021-09-25,2021-09-25 12:27:14.509803920,5,0,PASS,
Ie47dc5606eaf,Be47dc5606eaf,2021-09-25,2021-09-25 15:01:16.246934126,5,0,PASS,
I35b34517f274,B35b34517f274,2021-09-25,2021-09-25 15:33:03.768563467,5,0,PASS,
Iea9a74b66278,Bea9a74b66278,2021-09-25,2021-09-25 18:17:26.086614052,5,0,PASS,
I289611363e3a,B289611363e3a,2021-09-25,2021-09-25 03:04:32.754098139,5,0,PASS,
Id7bf97d838d0,Bd7bf97d838d0,2021-09-25,2021-09-25 02:14:07.058823529,5,0,PASS,
Ie93a54d2d477,Be93a54d2d477,2021-09-28,2021-09-28 03:34:07.058823529,5,1,PASS,
I54b09f6241c3,B54b09f6241c3,2021-09-28,2021-09-28 04:16:16.904461915,5,0,PASS,
If811be5b800c,Bf811be5b800c,2021-09-28,2021-09-28 04:38:08.325582088,5,0,PASS,
Ifd3c83eb56d7,Bfd3c83eb56d7,2021-09-28,2021-09-28 04:56:01.306498592,5,0,PASS,
Ib404ff9e5342,Bb404ff9e5342,2021-09-28,2021-09-28 02:11:31.505161187,5,2,PASS,
I6d70adda5c5b,B6d70adda5c5b,2021-09-29,2021-09-29 02:09:16.864460791,5,0,PASS,
Ie62b627fa0fe,Be62b627fa0fe,2021-09-29,2021-09-29 04:39:09.732354904,5,1,PASS,
I873050c80aae,B873050c80aae,2021-09-29,2021-09-29 04:55:14.491835006,5,0,PASS,
Ib47821969009,Bb47821969009,2021-09-30,2021-09-30 03:19:12.941176470,10,1,PASS,
Icfa1abc34eef,Bcfa1abc34eef,2021-09-30,2021-09-30 03:55:17.647058823,5,0,PASS,
I886a0a5b7223,B886a0a5b7223,2021-10-01,2021-10-01 05:20:50.847006503,5,0,PASS,
I527bf6662d99,B527bf6662d99,2021-10-01,2021-10-01 05:54:18.690143758,5,0,FAIL,underweight
I340617add055,B340617add055,2021-10-01,2021-10-01 02:14:07.058823529,5,0,PASS,
I957e25be7419,B957e25be7419,2021-10-02,2021-10-02 08:10:05.490196078,5,0,PASS,
I0c6d0afffcce,B0c6d0afffcce,2021-10-02,2021-10-02 08:25:20.517227501,5,0,PASS,
I76230348be76,B76230348be76,2021-10-02,2021-10-02 02:56:08.375076134,5,0,PASS,
I6910f409e16f,B6910f409e16f,2021-10-02,2021-10-02 03:01:14.257429075,5,1,PASS,
I4e8b05178ab7,B4e8b05178ab7,2021-10-02,2021-10-02 13:39:46.917618705,5,0,PASS,
Ie0eec1e46ba6,Be0eec1e46ba6,2021-10-04,2021-10-04 04:18:49.411764705,5,0,PASS,
I8a9205aa178d,B8a9205aa178d,2021-10-04,2021-10-04 02:05:01.962182286,5,0,FAIL,colour
I69857de7439d,B69857de7439d,2021-10-05,2021-10-05 03:34:07.058823528,5,0,PASS,
I503d69c7f233,B503d69c7f233,2021-10-05,2021-10-05 02:14:03.792980924,5,0,PASS,
I843ca1e469cf,B843ca1e469cf,2021-10-06,2021-10-06 03:25:29.411764705,11,1,PASS,
Ibbbe57dd3717,Bbbbe57dd3717,2021-10-06,2021-10-06 03:52:09.411764704,5,1,PASS,
Iaabf711a2dfa,Baabf711a2dfa,2021-10-06,2021-10-06 02:05:15.687736027,5,0,FAIL,colour
I89d3cd96c3ac,B89d3cd96c3ac,2021-10-06,2021-10-06 04:57:05.988326364,5,0,PASS,
I5b337d0f53be,B5b337d0f53be,2021-10-06,2021-10-06 02:10:50.328502992,5,0,PASS,
Iac027b19da0b,Bac027b19da0b,2021-10-07,2021-10-07 03:18:25.882352941,10,1,PASS,
Ibcaaa7757078,Bbcaaa7757078,2021-10-07,2021-10-07 04:07:50.588235293,5,0,PASS,
If2830e0b33ba,Bf2830e0b33ba,2021-10-07,2021-10-07 04:19:26.008779175,5,0,PASS,
Ib39022a5e292,Bb39022a5e292,2021-10-07,2021-10-07 02:18:12.812727959,5,0,PASS,
I3a20ff153c8c,B3a20ff153c8c,2021-10-07,2021-10-07 06:36:37.372699596,5,0,PASS,
Ib150521a96af,Bb150521a96af,2021-10-07,2021-10-07 02:11:45.882352941,5,0,PASS,
I809963e289f1,B809963e289f1,2021-10-08,2021-10-08 03:33:20.000000000,11,1,PASS,
Ie70c742f4f63,Be70c742f4f63,2021-10-08,2021-10-08 03:56:51.764705882,5,0,FAIL,underweight
If699281244e9,Bf699281244e9,2021-10-08,2021-10-08 04:51:52.202955271,5,0,PASS,
Ie4cbd4a87ad1,Be4cbd4a87ad1,2021-10-08,2021-10-08 07:30:47.436594010,5,1,PASS,
Icff6fea99883,Bcff6fea99883,2021-10-08,2021-10-08 08:20:59.201299892,5,0,PASS,
Ic0f1bd33c3e6,Bc0f1bd33c3e6,2021-10-09,2021-10-09 02:22:13.333333333,14,1,PASS,
I51a78f6d9ef7,B51a78f6d9ef7,2021-10-09,2021-10-09 02:52:23.930406905,5,1,FAIL,underweight
I7a36e17eda4d,B7a36e17eda4d,2021-10-09,2021-10-09 02:58:23.408085838,5,1,FAIL,misshapen
I70451e1bce84,B70451e1bce84,2021-10-09,2021-10-09 10:07:14.403001357,5,0,PASS,
Ib0c68bdd0a4c,Bb0c68bdd0a4c,2021-10-09,2021-10-09 03:03:51.513016041,5,1,PASS,
Ie2e7cd35365d,Be2e7cd35365d,2021-10-09,2021-10-09 15:38:25.002743953,5,0,PASS,
I0243e4e65b9c,B0243e4e65b9c,2021-10-09,2021-10-09 03:14:15.043315406,5,0,PASS,
I892211e47f0f,B892211e47f0f,2021-10-09,2021-10-09 17:39:09.104595432,5,1,PASS,
If094d31d8ca3,Bf094d31d8ca3,2021-10-11,2021-10-11 02:05:03.921568627,5,0,PASS,
I42fc7b37a657,B42fc7b37a657,2021-10-12,2021-10-12 03:20:47.058823529,5,0,PASS,
I042efacb3900,B042efacb3900,2021-10-12,2021-10-12 02:08:46.145290694,5,0,PASS,
I3a9061e8c9c9,B3a9061e8c9c9,2021-10-12,2021-10-12 02:14:07.058823529,5,1,PASS,
I51ac737d3f4e,B51ac737d3f4e,2021-10-12,2021-10-12 02:10:12.419933637,5,2,PASS,
I2ec2c6ca786a,B2ec2c6ca786a,2021-10-13,2021-10-13 03:12:56.470588235,9,0,PASS,
I5748865daa18,B5748865daa18,2021-10-13,2021-10-13 04:20:42.436836802,5,0,PASS,
Iaaf488aa00f8,Baaf488aa00f8,2021-10-13,2021-10-13 02:11:00.132421535,5,0,PASS,
I62536397e5d8,B62536397e5d8,2021-10-13,2021-10-13 02:14:00.524711537,5,0,PASS,
Ibef2c581663f,Bbef2c581663f,2021-10-14,2021-10-14 03:12:09.411764705,9,0,PASS,
I423322ead4db,B423322ead4db,2021-10-14,2021-10-14 02:08:16.472346232,5,0,FAIL,underweight
I6351c9949a4f,B6351c9949a4f,2021-10-14,2021-10-14 04:27:27.058823528,5,1,PASS,
Ied08285d2bac,Bed08285d2bac,2021-10-14,2021-10-14 05:53:55.391217748,5,0,PASS,
I882eb205474b,B882eb205474b,2021-10-15,2021-10-15 02:21:00.787427392,5,0,PASS,
I1315f72408a2,B1315f72408a2,2021-10-15,2021-10-15 03:30:58.819462624,5,1,PASS,
Iba3cb846160b,Bba3cb846160b,2021-10-15,2021-10-15 02:23:24.578498965,5,0,PASS,
I2950ace7bf48,B2950ace7bf48,2021-10-15,2021-10-15 04:14:56.115701686,5,0,PASS,
I9aa87bf2b5c1,B9aa87bf2b5c1,2021-10-15,2021-10-15 04:44:12.978446784,5,2,PASS,
Id97584c500fb,Bd97584c500fb,2021-10-15,2021-10-15 02:27:55.166933969,5,0,FAIL,misshapen
I8c4d6afc859e,B8c4d6afc859e,2021-10-16,2021-10-16 02:21:24.313725490,14,2,PASS,
I76d4cad95c03,B76d4cad95c03,2021-10-16,2021-10-16 02:39:56.083578455,5,1,PASS,
I35adff3f1026,B35adff3f1026,2021-10-16,2021-10-16 15:06:43.349406679,5,0,PASS,
I2fd4c0dd5920,B2fd4c0dd5920,2021-10-16,2021-10-16 02:56:57.066561439,5,1,FAIL,underproofed
I6fb9c7e195eb,B6fb9c7e195eb,2021-10-16,2021-10-16 17:07:43.149055800,5,0,PASS,
I7062353b3276,B7062353b3276,2021-10-16,2021-10-16 03:01:36.805301049,5,0,PASS,
Ia35846b133cb,Ba35846b133cb,2021-10-18,2021-10-18 02:02:56.470588235,5,1,PASS,
I3d64643fbf26,B3d64643fbf26,2021-10-18,2021-10-18 02:04:46.275018157,5,0,PASS,
If37fc55542c0,Bf37fc55542c0,2021-10-19,2021-10-19 04:38:25.878286153,5,0,PASS,
I41c822cffa06,B41c822cffa06,2021-10-19,2021-10-19 02:11:15.165082109,5,0,FAIL,underproofed
Ic7f7ad1066af,Bc7f7ad1066af,2021-10-19,2021-10-19 02:14:07.058823529,5,0,PASS,
I3fa4ff48b3c4,B3fa4ff48b3c4,2021-10-20,2021-10-20 02:04:34.511074806,5,0,PASS,
I0cd92186e37a,B0cd92186e37a,2021-10-20,2021-10-20 02:08:39.609114021,5,0,PASS,
I1ba820627cb8,B1ba820627cb8,2021-10-20,2021-10-20 02:13:27.191257167,5,1,FAIL,misshapen
